"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","Heat Metric","Absolute Threshold"
"37","North Carolina","37033","Caswell","2015","46","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37033","Caswell","2016","45","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37033","Caswell","2017","24","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37033","Caswell","2018","39","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37033","Caswell","2019","36","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37033","Caswell","2020","30","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37033","Caswell","2021","34","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37035","Catawba","2008","42","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37035","Catawba","2009","25","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37035","Catawba","2010","46","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37035","Catawba","2011","64","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37035","Catawba","2012","46","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37035","Catawba","2013","5","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37035","Catawba","2014","11","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37035","Catawba","2015","46","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37035","Catawba","2016","44","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37035","Catawba","2017","16","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37035","Catawba","2018","30","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37035","Catawba","2019","27","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37035","Catawba","2020","14","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37035","Catawba","2021","20","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37037","Chatham","2008","43","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37037","Chatham","2009","59","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37037","Chatham","2010","81","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37037","Chatham","2011","90","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37037","Chatham","2012","60","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37037","Chatham","2013","17","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37037","Chatham","2014","53","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37037","Chatham","2015","57","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37037","Chatham","2016","52","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37037","Chatham","2017","39","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37037","Chatham","2018","52","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37037","Chatham","2019","49","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37037","Chatham","2020","35","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37037","Chatham","2021","36","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37039","Cherokee","2008","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37039","Cherokee","2009","3","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37039","Cherokee","2010","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37039","Cherokee","2011","2","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37039","Cherokee","2012","2","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37039","Cherokee","2013","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37039","Cherokee","2014","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37039","Cherokee","2015","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37039","Cherokee","2016","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37039","Cherokee","2017","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37039","Cherokee","2018","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37039","Cherokee","2019","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37039","Cherokee","2020","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37039","Cherokee","2021","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37041","Chowan","2008","45","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37041","Chowan","2009","44","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37041","Chowan","2010","65","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37041","Chowan","2011","69","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37041","Chowan","2012","42","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37041","Chowan","2013","19","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37041","Chowan","2014","42","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37041","Chowan","2015","40","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37041","Chowan","2016","37","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37041","Chowan","2017","18","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37041","Chowan","2018","22","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37041","Chowan","2019","48","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37041","Chowan","2020","31","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37041","Chowan","2021","23","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37043","Clay","2008","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37043","Clay","2009","2","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37043","Clay","2010","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37043","Clay","2011","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37043","Clay","2012","1","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37043","Clay","2013","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37043","Clay","2014","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37043","Clay","2015","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37043","Clay","2016","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37043","Clay","2017","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37043","Clay","2018","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37043","Clay","2019","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37043","Clay","2020","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37043","Clay","2021","0","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37045","Cleveland","2008","52","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37045","Cleveland","2009","49","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37045","Cleveland","2010","63","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37045","Cleveland","2011","81","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37045","Cleveland","2012","49","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37045","Cleveland","2013","5","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37045","Cleveland","2014","18","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37045","Cleveland","2015","57","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37045","Cleveland","2016","53","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37045","Cleveland","2017","23","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37045","Cleveland","2018","35","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37045","Cleveland","2019","41","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37045","Cleveland","2020","22","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37045","Cleveland","2021","25","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37047","Columbus","2008","32","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37047","Columbus","2009","84","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37047","Columbus","2010","87","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37047","Columbus","2011","80","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37047","Columbus","2012","47","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37047","Columbus","2013","10","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37047","Columbus","2014","52","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37047","Columbus","2015","44","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37047","Columbus","2016","47","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37047","Columbus","2017","26","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37047","Columbus","2018","35","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37047","Columbus","2019","53","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37047","Columbus","2020","26","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37047","Columbus","2021","27","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37049","Craven","2008","27","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37049","Craven","2009","52","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37049","Craven","2010","55","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37049","Craven","2011","51","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37049","Craven","2012","28","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
"37","North Carolina","37049","Craven","2013","7","","Heat Metric: Daily Maximum Temperature","Absolute Threshold: 90 degrees F"
